dbn,ay,test_year,grade,category,number_tested,mean_scale_score,level_1_n,level_1_pct,level_2_n,level_2_pct,level_3_n,level_3_pct,level_4_n,level_4_pct,level_3_4_n,level_3_4_pct,year,charter
84M320,2017,2018,All Grades,All Students,111,605.0,14.0,12.6,42.0,37.8,37.0,33.3,18.0,16.2,55.0,49.5,2018,True
84M320,2018,2019,All Grades,All Students,112,601.0,17.0,15.2,42.0,37.5,43.0,38.4,10.0,8.9,53.0,47.3,2019,True
84M329,2012,2013,3,All Students,51,284.0,28.0,54.9,17.0,33.3,6.0,11.8,0.0,0.0,6.0,11.8,2013,True
84M329,2013,2014,3,All Students,48,287.0,23.0,47.9,14.0,29.2,11.0,22.9,0.0,0.0,11.0,22.9,2014,True
84M329,2014,2015,3,All Students,56,290.0,25.0,44.6,22.0,39.3,9.0,16.1,0.0,0.0,9.0,16.1,2015,True
84M329,2015,2016,3,All Students,47,295.0,17.0,36.2,20.0,42.6,10.0,21.3,0.0,0.0,10.0,21.3,2016,True
84M329,2016,2017,3,All Students,51,307.0,12.0,23.5,20.0,39.2,19.0,37.3,0.0,0.0,19.0,37.3,2017,True
84M329,2017,2018,3,All Students,46,598.0,7.0,15.2,15.0,32.6,24.0,52.2,0.0,0.0,24.0,52.2,2018,True
84M329,2018,2019,3,All Students,66,601.0,2.0,3.0,27.0,40.9,36.0,54.5,1.0,1.5,37.0,56.1,2019,True
84M329,2012,2013,4,All Students,55,305.0,5.0,9.1,37.0,67.3,13.0,23.6,0.0,0.0,13.0,23.6,2013,True
84M329,2013,2014,4,All Students,53,290.0,21.0,39.6,26.0,49.1,5.0,9.4,1.0,1.9,6.0,11.3,2014,True
84M329,2014,2015,4,All Students,52,292.0,19.0,36.5,24.0,46.2,9.0,17.3,0.0,0.0,9.0,17.3,2015,True
84M329,2015,2016,4,All Students,49,297.0,14.0,28.6,21.0,42.9,14.0,28.6,0.0,0.0,14.0,28.6,2016,True
84M329,2016,2017,4,All Students,44,300.0,11.0,25.0,19.0,43.2,13.0,29.5,1.0,2.3,14.0,31.8,2017,True
84M329,2017,2018,4,All Students,46,593.0,10.0,21.7,23.0,50.0,9.0,19.6,4.0,8.7,13.0,28.3,2018,True
84M329,2018,2019,4,All Students,50,591.0,14.0,28.0,20.0,40.0,15.0,30.0,1.0,2.0,16.0,32.0,2019,True
84M329,2012,2013,5,All Students,42,293.0,19.0,45.2,17.0,40.5,6.0,14.3,0.0,0.0,6.0,14.3,2013,True
84M329,2013,2014,5,All Students,48,295.0,16.0,33.3,25.0,52.1,6.0,12.5,1.0,2.1,7.0,14.6,2014,True
84M329,2014,2015,5,All Students,45,277.0,28.0,62.2,15.0,33.3,1.0,2.2,1.0,2.2,2.0,4.4,2015,True
84M329,2015,2016,5,All Students,41,280.0,22.0,53.7,13.0,31.7,6.0,14.6,0.0,0.0,6.0,14.6,2016,True
84M329,2016,2017,5,All Students,50,290.0,24.0,48.0,14.0,28.0,10.0,20.0,2.0,4.0,12.0,24.0,2017,True
84M329,2017,2018,5,All Students,42,591.0,18.0,42.9,13.0,31.0,9.0,21.4,2.0,4.8,11.0,26.2,2018,True
84M329,2018,2019,5,All Students,44,598.0,14.0,31.8,18.0,40.9,9.0,20.5,3.0,6.8,12.0,27.3,2019,True
84M329,2012,2013,All Grades,All Students,148,294.0,52.0,35.1,71.0,48.0,25.0,16.9,0.0,0.0,25.0,16.9,2013,True
84M329,2013,2014,All Grades,All Students,149,291.0,60.0,40.3,65.0,43.6,22.0,14.8,2.0,1.3,24.0,16.1,2014,True
84M329,2014,2015,All Grades,All Students,153,287.0,72.0,47.1,61.0,39.9,19.0,12.4,1.0,0.7,20.0,13.1,2015,True
84M329,2015,2016,All Grades,All Students,137,292.0,53.0,38.7,54.0,39.4,30.0,21.9,0.0,0.0,30.0,21.9,2016,True
84M329,2016,2017,All Grades,All Students,145,299.0,47.0,32.4,53.0,36.6,42.0,29.0,3.0,2.1,45.0,31.0,2017,True
84M329,2017,2018,All Grades,All Students,134,594.0,35.0,26.1,51.0,38.1,42.0,31.3,6.0,4.5,48.0,35.8,2018,True
84M329,2018,2019,All Grades,All Students,160,597.0,30.0,18.8,65.0,40.6,60.0,37.5,5.0,3.1,65.0,40.6,2019,True
84M330,2012,2013,3,All Students,51,298.0,19.0,37.3,19.0,37.3,13.0,25.5,0.0,0.0,13.0,25.5,2013,True
84M330,2013,2014,3,All Students,71,310.0,19.0,26.8,18.0,25.4,31.0,43.7,3.0,4.2,34.0,47.9,2014,True
84M330,2014,2015,3,All Students,71,307.0,16.0,22.5,31.0,43.7,22.0,31.0,2.0,2.8,24.0,33.8,2015,True
84M330,2015,2016,3,All Students,69,320.0,8.0,11.6,26.0,37.7,30.0,43.5,5.0,7.2,35.0,50.7,2016,True
84M330,2016,2017,3,All Students,72,317.0,7.0,9.7,20.0,27.8,42.0,58.3,3.0,4.2,45.0,62.5,2017,True
84M330,2017,2018,3,All Students,74,607.0,7.0,9.5,20.0,27.0,38.0,51.4,9.0,12.2,47.0,63.5,2018,True
84M330,2018,2019,3,All Students,71,607.0,4.0,5.6,17.0,23.9,40.0,56.3,10.0,14.1,50.0,70.4,2019,True
84M330,2012,2013,4,All Students,51,308.0,9.0,17.6,26.0,51.0,10.0,19.6,6.0,11.8,16.0,31.4,2013,True
84M330,2013,2014,4,All Students,49,295.0,13.0,26.5,25.0,51.0,10.0,20.4,1.0,2.0,11.0,22.4,2014,True
84M330,2014,2015,4,All Students,71,310.0,13.0,18.3,24.0,33.8,24.0,33.8,10.0,14.1,34.0,47.9,2015,True
84M330,2015,2016,4,All Students,71,314.0,7.0,9.9,26.0,36.6,32.0,45.1,6.0,8.5,38.0,53.5,2016,True
84M330,2016,2017,4,All Students,66,320.0,5.0,7.6,22.0,33.3,27.0,40.9,12.0,18.2,39.0,59.1,2017,True
84M330,2017,2018,4,All Students,70,605.0,3.0,4.3,24.0,34.3,31.0,44.3,12.0,17.1,43.0,61.4,2018,True
84M330,2018,2019,4,All Students,70,609.0,5.0,7.1,19.0,27.1,25.0,35.7,21.0,30.0,46.0,65.7,2019,True
84M330,2012,2013,5,All Students,52,309.0,8.0,15.4,29.0,55.8,11.0,21.2,4.0,7.7,15.0,28.8,2013,True
84M330,2013,2014,5,All Students,51,308.0,12.0,23.5,16.0,31.4,17.0,33.3,6.0,11.8,23.0,45.1,2014,True
84M330,2014,2015,5,All Students,67,299.0,23.0,34.3,29.0,43.3,10.0,14.9,5.0,7.5,15.0,22.4,2015,True
84M330,2015,2016,5,All Students,78,316.0,11.0,14.1,22.0,28.2,33.0,42.3,12.0,15.4,45.0,57.7,2016,True
84M330,2016,2017,5,All Students,82,314.0,13.0,15.9,32.0,39.0,26.0,31.7,11.0,13.4,37.0,45.1,2017,True
84M330,2017,2018,5,All Students,75,611.0,9.0,12.0,21.0,28.0,27.0,36.0,18.0,24.0,45.0,60.0,2018,True
84M330,2018,2019,5,All Students,80,607.0,14.0,17.5,32.0,40.0,17.0,21.3,17.0,21.3,34.0,42.5,2019,True
84M330,2012,2013,6,All Students,50,312.0,5.0,10.0,24.0,48.0,14.0,28.0,7.0,14.0,21.0,42.0,2013,True
84M330,2013,2014,6,All Students,53,304.0,8.0,15.1,30.0,56.6,13.0,24.5,2.0,3.8,15.0,28.3,2014,True
84M330,2014,2015,6,All Students,49,306.0,9.0,18.4,27.0,55.1,7.0,14.3,6.0,12.2,13.0,26.5,2015,True
84M330,2015,2016,6,All Students,65,308.0,4.0,6.2,34.0,52.3,23.0,35.4,4.0,6.2,27.0,41.5,2016,True
84M330,2016,2017,6,All Students,78,321.0,5.0,6.4,28.0,35.9,22.0,28.2,23.0,29.5,45.0,57.7,2017,True
84M330,2017,2018,6,All Students,78,608.0,7.0,9.0,16.0,20.5,26.0,33.3,29.0,37.2,55.0,70.5,2018,True
84M330,2018,2019,6,All Students,84,603.0,18.0,21.4,20.0,23.8,21.0,25.0,25.0,29.8,46.0,54.8,2019,True
84M330,2012,2013,7,All Students,68,314.0,8.0,11.8,30.0,44.1,18.0,26.5,12.0,17.6,30.0,44.1,2013,True
84M330,2013,2014,7,All Students,46,311.0,6.0,13.0,20.0,43.5,17.0,37.0,3.0,6.5,20.0,43.5,2014,True
84M330,2014,2015,7,All Students,47,302.0,9.0,19.1,23.0,48.9,15.0,31.9,0.0,0.0,15.0,31.9,2015,True
84M330,2015,2016,7,All Students,45,317.0,4.0,8.9,17.0,37.8,17.0,37.8,7.0,15.6,24.0,53.3,2016,True
84M330,2016,2017,7,All Students,63,321.0,3.0,4.8,27.0,42.9,23.0,36.5,10.0,15.9,33.0,52.4,2017,True
84M330,2017,2018,7,All Students,69,612.0,4.0,5.8,17.0,24.6,34.0,49.3,14.0,20.3,48.0,69.6,2018,True
84M330,2018,2019,7,All Students,66,608.0,3.0,4.5,26.0,39.4,27.0,40.9,10.0,15.2,37.0,56.1,2019,True
84M330,2012,2013,8,All Students,47,296.0,14.0,29.8,21.0,44.7,7.0,14.9,5.0,10.6,12.0,25.5,2013,True
84M330,2013,2014,8,All Students,65,307.0,7.0,10.8,34.0,52.3,18.0,27.7,6.0,9.2,24.0,36.9,2014,True
84M330,2014,2015,8,All Students,41,316.0,1.0,2.4,17.0,41.5,22.0,53.7,1.0,2.4,23.0,56.1,2015,True
84M330,2015,2016,8,All Students,44,316.0,2.0,4.5,15.0,34.1,25.0,56.8,2.0,4.5,27.0,61.4,2016,True
84M330,2016,2017,8,All Students,40,329.0,0.0,0.0,11.0,27.5,14.0,35.0,15.0,37.5,29.0,72.5,2017,True
84M330,2017,2018,8,All Students,54,612.0,1.0,1.9,10.0,18.5,23.0,42.6,20.0,37.0,43.0,79.6,2018,True
84M330,2018,2019,8,All Students,64,613.0,0.0,0.0,13.0,20.3,22.0,34.4,29.0,45.3,51.0,79.7,2019,True
84M330,2012,2013,All Grades,All Students,319,307.0,63.0,19.7,149.0,46.7,73.0,22.9,34.0,10.7,107.0,33.5,2013,True
84M330,2013,2014,All Grades,All Students,335,306.0,65.0,19.4,143.0,42.7,106.0,31.6,21.0,6.3,127.0,37.9,2014,True
84M330,2014,2015,All Grades,All Students,346,306.0,71.0,20.5,151.0,43.6,100.0,28.9,24.0,6.9,124.0,35.8,2015,True
84M330,2015,2016,All Grades,All Students,372,315.0,36.0,9.7,140.0,37.6,160.0,43.0,36.0,9.7,196.0,52.7,2016,True
84M330,2016,2017,All Grades,All Students,401,320.0,33.0,8.2,140.0,34.9,154.0,38.4,74.0,18.5,228.0,56.9,2017,True
84M330,2017,2018,All Grades,All Students,420,609.0,31.0,7.4,108.0,25.7,179.0,42.6,102.0,24.3,281.0,66.9,2018,True
84M330,2018,2019,All Grades,All Students,435,608.0,44.0,10.1,127.0,29.2,152.0,34.9,112.0,25.7,264.0,60.7,2019,True
84M335,2015,2016,3,All Students,79,316.0,8.0,10.1,40.0,50.6,28.0,35.4,3.0,3.8,31.0,39.2,2016,True
84M335,2016,2017,3,All Students,69,313.0,19.0,27.5,13.0,18.8,34.0,49.3,3.0,4.3,37.0,53.6,2017,True
84M335,2017,2018,3,All Students,60,605.0,5.0,8.3,17.0,28.3,33.0,55.0,5.0,8.3,38.0,63.3,2018,True
84M335,2018,2019,3,All Students,52,600.0,4.0,7.7,20.0,38.5,28.0,53.8,0.0,0.0,28.0,53.8,2019,True
84M335,2016,2017,4,All Students,68,320.0,4.0,5.9,21.0,30.9,32.0,47.1,11.0,16.2,43.0,63.2,2017,True
84M335,2017,2018,4,All Students,48,601.0,6.0,12.5,18.0,37.5,17.0,35.4,7.0,14.6,24.0,50.0,2018,True
84M335,2018,2019,4,All Students,51,600.0,6.0,11.8,19.0,37.3,22.0,43.1,4.0,7.8,26.0,51.0,2019,True
84M335,2012,2013,5,All Students,77,288.0,38.0,49.4,31.0,40.3,5.0,6.5,3.0,3.9,8.0,10.4,2013,True
84M335,2013,2014,5,All Students,70,281.0,39.0,55.7,23.0,32.9,8.0,11.4,0.0,0.0,8.0,11.4,2014,True
84M335,2014,2015,5,All Students,72,280.0,42.0,58.3,27.0,37.5,3.0,4.2,0.0,0.0,3.0,4.2,2015,True
84M335,2015,2016,5,All Students,66,285.0,33.0,50.0,23.0,34.8,9.0,13.6,1.0,1.5,10.0,15.2,2016,True
84M335,2016,2017,5,All Students,68,273.0,41.0,60.3,22.0,32.4,4.0,5.9,1.0,1.5,5.0,7.4,2017,True
84M335,2017,2018,5,All Students,57,610.0,5.0,8.8,19.0,33.3,27.0,47.4,6.0,10.5,33.0,57.9,2018,True
84M335,2018,2019,5,All Students,32,612.0,1.0,3.1,11.0,34.4,14.0,43.8,6.0,18.8,20.0,62.5,2019,True
84M335,2012,2013,6,All Students,77,296.0,26.0,33.8,36.0,46.8,8.0,10.4,7.0,9.1,15.0,19.5,2013,True
84M335,2013,2014,6,All Students,59,296.0,13.0,22.0,36.0,61.0,9.0,15.3,1.0,1.7,10.0,16.9,2014,True
84M335,2014,2015,6,All Students,64,289.0,24.0,37.5,27.0,42.2,13.0,20.3,0.0,0.0,13.0,20.3,2015,True
84M335,2015,2016,6,All Students,61,286.0,23.0,37.7,29.0,47.5,9.0,14.8,0.0,0.0,9.0,14.8,2016,True
84M335,2016,2017,6,All Students,45,295.0,12.0,26.7,22.0,48.9,8.0,17.8,3.0,6.7,11.0,24.4,2017,True
84M335,2017,2018,6,All Students,62,601.0,13.0,21.0,17.0,27.4,15.0,24.2,17.0,27.4,32.0,51.6,2018,True
84M335,2018,2019,6,All Students,47,608.0,3.0,6.4,10.0,21.3,14.0,29.8,20.0,42.6,34.0,72.3,2019,True
84M335,2012,2013,7,All Students,76,306.0,17.0,22.4,30.0,39.5,28.0,36.8,1.0,1.3,29.0,38.2,2013,True
84M335,2013,2014,7,All Students,77,297.0,27.0,35.1,30.0,39.0,17.0,22.1,3.0,3.9,20.0,26.0,2014,True
84M335,2014,2015,7,All Students,54,295.0,17.0,31.5,28.0,51.9,9.0,16.7,0.0,0.0,9.0,16.7,2015,True
84M335,2015,2016,7,All Students,59,291.0,20.0,33.9,31.0,52.5,8.0,13.6,0.0,0.0,8.0,13.6,2016,True
84M335,2016,2017,7,All Students,52,301.0,8.0,15.4,27.0,51.9,16.0,30.8,1.0,1.9,17.0,32.7,2017,True
84M335,2017,2018,7,All Students,38,599.0,9.0,23.7,18.0,47.4,9.0,23.7,2.0,5.3,11.0,28.9,2018,True
84M335,2018,2019,7,All Students,56,604.0,9.0,16.1,22.0,39.3,18.0,32.1,7.0,12.5,25.0,44.6,2019,True
84M335,2012,2013,8,All Students,67,309.0,7.0,10.4,35.0,52.2,20.0,29.9,5.0,7.5,25.0,37.3,2013,True
84M335,2013,2014,8,All Students,71,303.0,12.0,16.9,35.0,49.3,21.0,29.6,3.0,4.2,24.0,33.8,2014,True
84M335,2014,2015,8,All Students,69,298.0,15.0,21.7,33.0,47.8,17.0,24.6,4.0,5.8,21.0,30.4,2015,True
84M335,2015,2016,8,All Students,47,304.0,9.0,19.1,23.0,48.9,12.0,25.5,3.0,6.4,15.0,31.9,2016,True
84M335,2016,2017,8,All Students,53,309.0,8.0,15.1,18.0,34.0,24.0,45.3,3.0,5.7,27.0,50.9,2017,True
84M335,2017,2018,8,All Students,45,604.0,2.0,4.4,18.0,40.0,17.0,37.8,8.0,17.8,25.0,55.6,2018,True
84M335,2018,2019,8,All Students,30,602.0,2.0,6.7,12.0,40.0,12.0,40.0,4.0,13.3,16.0,53.3,2019,True
84M335,2012,2013,All Grades,All Students,297,299.0,88.0,29.6,132.0,44.4,61.0,20.5,16.0,5.4,77.0,25.9,2013,True
84M335,2013,2014,All Grades,All Students,277,294.0,91.0,32.9,124.0,44.8,55.0,19.9,7.0,2.5,62.0,22.4,2014,True
84M335,2014,2015,All Grades,All Students,259,290.0,98.0,37.8,115.0,44.4,42.0,16.2,4.0,1.5,46.0,17.8,2015,True
84M335,2015,2016,All Grades,All Students,312,297.0,93.0,29.8,146.0,46.8,66.0,21.2,7.0,2.2,73.0,23.4,2016,True
84M335,2016,2017,All Grades,All Students,355,302.0,92.0,25.9,123.0,34.6,118.0,33.2,22.0,6.2,140.0,39.4,2017,True
84M335,2017,2018,All Grades,All Students,310,603.0,40.0,12.9,107.0,34.5,118.0,38.1,45.0,14.5,163.0,52.6,2018,True
84M335,2018,2019,All Grades,All Students,268,604.0,25.0,9.3,94.0,35.1,108.0,40.3,41.0,15.3,149.0,55.6,2019,True
84M336,2013,2014,3,All Students,91,294.0,40.0,44.0,27.0,29.7,23.0,25.3,1.0,1.1,24.0,26.4,2014,True
84M336,2014,2015,3,All Students,99,291.0,40.0,40.4,42.0,42.4,16.0,16.2,1.0,1.0,17.0,17.2,2015,True
84M336,2015,2016,3,All Students,97,316.0,18.0,18.6,36.0,37.1,36.0,37.1,7.0,7.2,43.0,44.3,2016,True
84M336,2016,2017,3,All Students,94,315.0,13.0,13.8,40.0,42.6,35.0,37.2,6.0,6.4,41.0,43.6,2017,True
84M336,2017,2018,3,All Students,84,604.0,10.0,11.9,26.0,31.0,39.0,46.4,9.0,10.7,48.0,57.1,2018,True
84M336,2018,2019,3,All Students,89,608.0,2.0,2.2,20.0,22.5,63.0,70.8,4.0,4.5,67.0,75.3,2019,True
84M336,2014,2015,4,All Students,89,288.0,36.0,40.4,36.0,40.4,15.0,16.9,2.0,2.2,17.0,19.1,2015,True
84M336,2015,2016,4,All Students,98,302.0,24.0,24.5,37.0,37.8,31.0,31.6,6.0,6.1,37.0,37.8,2016,True
84M336,2016,2017,4,All Students,93,315.0,12.0,12.9,33.0,35.5,29.0,31.2,19.0,20.4,48.0,51.6,2017,True
84M336,2017,2018,4,All Students,91,601.0,10.0,11.0,35.0,38.5,34.0,37.4,12.0,13.2,46.0,50.5,2018,True
84M336,2018,2019,4,All Students,87,604.0,9.0,10.3,24.0,27.6,35.0,40.2,19.0,21.8,54.0,62.1,2019,True
84M336,2012,2013,5,All Students,97,302.0,28.0,28.9,40.0,41.2,28.0,28.9,1.0,1.0,29.0,29.9,2013,True
84M336,2013,2014,5,All Students,95,299.0,25.0,26.3,50.0,52.6,14.0,14.7,6.0,6.3,20.0,21.1,2014,True
84M336,2014,2015,5,All Students,96,299.0,31.0,32.3,37.0,38.5,23.0,24.0,5.0,5.2,28.0,29.2,2015,True
84M336,2015,2016,5,All Students,90,302.0,19.0,21.1,40.0,44.4,22.0,24.4,9.0,10.0,31.0,34.4,2016,True
84M336,2016,2017,5,All Students,101,312.0,22.0,21.8,33.0,32.7,33.0,32.7,13.0,12.9,46.0,45.5,2017,True
84M336,2017,2018,5,All Students,102,605.0,21.0,20.6,31.0,30.4,35.0,34.3,15.0,14.7,50.0,49.0,2018,True
84M336,2018,2019,5,All Students,90,600.0,19.0,21.1,37.0,41.1,23.0,25.6,11.0,12.2,34.0,37.8,2019,True
84M336,2012,2013,6,All Students,90,297.0,21.0,23.3,56.0,62.2,10.0,11.1,3.0,3.3,13.0,14.4,2013,True
84M336,2013,2014,6,All Students,82,306.0,7.0,8.5,55.0,67.1,14.0,17.1,6.0,7.3,20.0,24.4,2014,True
84M336,2014,2015,6,All Students,91,311.0,7.0,7.7,49.0,53.8,22.0,24.2,13.0,14.3,35.0,38.5,2015,True
84M336,2015,2016,6,All Students,91,312.0,12.0,13.2,34.0,37.4,30.0,33.0,15.0,16.5,45.0,49.5,2016,True
84M336,2016,2017,6,All Students,85,306.0,18.0,21.2,31.0,36.5,22.0,25.9,14.0,16.5,36.0,42.4,2017,True
84M336,2017,2018,6,All Students,96,605.0,13.0,13.5,28.0,29.2,27.0,28.1,28.0,29.2,55.0,57.3,2018,True
84M336,2018,2019,6,All Students,96,604.0,11.0,11.5,29.0,30.2,24.0,25.0,32.0,33.3,56.0,58.3,2019,True
84M336,2012,2013,7,All Students,86,303.0,18.0,20.9,47.0,54.7,19.0,22.1,2.0,2.3,21.0,24.4,2013,True
84M336,2013,2014,7,All Students,91,305.0,15.0,16.5,46.0,50.5,26.0,28.6,4.0,4.4,30.0,33.0,2014,True
84M336,2014,2015,7,All Students,80,305.0,13.0,16.3,37.0,46.3,29.0,36.3,1.0,1.3,30.0,37.5,2015,True
84M336,2015,2016,7,All Students,90,325.0,3.0,3.3,28.0,31.1,41.0,45.6,18.0,20.0,59.0,65.6,2016,True
84M336,2016,2017,7,All Students,91,322.0,6.0,6.6,30.0,33.0,36.0,39.6,19.0,20.9,55.0,60.4,2017,True
84M336,2017,2018,7,All Students,81,604.0,11.0,13.6,30.0,37.0,34.0,42.0,6.0,7.4,40.0,49.4,2018,True
84M336,2018,2019,7,All Students,95,607.0,13.0,13.7,35.0,36.8,25.0,26.3,22.0,23.2,47.0,49.5,2019,True
84M336,2012,2013,8,All Students,67,304.0,9.0,13.4,38.0,56.7,18.0,26.9,2.0,3.0,20.0,29.9,2013,True
84M336,2013,2014,8,All Students,87,314.0,6.0,6.9,38.0,43.7,33.0,37.9,10.0,11.5,43.0,49.4,2014,True
84M336,2014,2015,8,All Students,90,312.0,5.0,5.6,48.0,53.3,30.0,33.3,7.0,7.8,37.0,41.1,2015,True
84M336,2015,2016,8,All Students,78,325.0,1.0,1.3,22.0,28.2,45.0,57.7,10.0,12.8,55.0,70.5,2016,True
84M336,2016,2017,8,All Students,87,326.0,4.0,4.6,21.0,24.1,38.0,43.7,24.0,27.6,62.0,71.3,2017,True
84M336,2017,2018,8,All Students,91,611.0,2.0,2.2,24.0,26.4,32.0,35.2,33.0,36.3,65.0,71.4,2018,True
84M336,2018,2019,8,All Students,79,606.0,6.0,7.6,21.0,26.6,32.0,40.5,20.0,25.3,52.0,65.8,2019,True
84M336,2012,2013,All Grades,All Students,340,301.0,76.0,22.4,181.0,53.2,75.0,22.1,8.0,2.4,83.0,24.4,2013,True
84M336,2013,2014,All Grades,All Students,446,303.0,93.0,20.9,216.0,48.4,110.0,24.7,27.0,6.1,137.0,30.7,2014,True
84M336,2014,2015,All Grades,All Students,545,301.0,132.0,24.2,249.0,45.7,135.0,24.8,29.0,5.3,164.0,30.1,2015,True
84M336,2015,2016,All Grades,All Students,544,313.0,77.0,14.2,197.0,36.2,205.0,37.7,65.0,11.9,270.0,49.6,2016,True
84M336,2016,2017,All Grades,All Students,551,316.0,75.0,13.6,188.0,34.1,193.0,35.0,95.0,17.2,288.0,52.3,2017,True
84M336,2017,2018,All Grades,All Students,545,605.0,67.0,12.3,174.0,31.9,201.0,36.9,103.0,18.9,304.0,55.8,2018,True
84M336,2018,2019,All Grades,All Students,536,605.0,60.0,11.2,166.0,31.0,202.0,37.7,108.0,20.1,310.0,57.8,2019,True
84M341,2012,2013,3,All Students,72,307.0,15.0,20.8,33.0,45.8,23.0,31.9,1.0,1.4,24.0,33.3,2013,True
84M341,2013,2014,3,All Students,69,291.0,29.0,42.0,33.0,47.8,7.0,10.1,0.0,0.0,7.0,10.1,2014,True
84M341,2014,2015,3,All Students,72,308.0,17.0,23.6,31.0,43.1,21.0,29.2,3.0,4.2,24.0,33.3,2015,True
84M341,2015,2016,3,All Students,78,327.0,4.0,5.1,22.0,28.2,46.0,59.0,6.0,7.7,52.0,66.7,2016,True
84M341,2016,2017,3,All Students,84,317.0,9.0,10.7,32.0,38.1,42.0,50.0,1.0,1.2,43.0,51.2,2017,True
84M341,2017,2018,3,All Students,75,603.0,9.0,12.0,26.0,34.7,36.0,48.0,4.0,5.3,40.0,53.3,2018,True
84M341,2018,2019,3,All Students,84,603.0,8.0,9.5,25.0,29.8,45.0,53.6,6.0,7.1,51.0,60.7,2019,True
84M341,2012,2013,4,All Students,84,288.0,37.0,44.0,37.0,44.0,9.0,10.7,1.0,1.2,10.0,11.9,2013,True
84M341,2013,2014,4,All Students,69,308.0,12.0,17.4,30.0,43.5,19.0,27.5,8.0,11.6,27.0,39.1,2014,True
84M341,2014,2015,4,All Students,78,287.0,32.0,41.0,42.0,53.8,3.0,3.8,1.0,1.3,4.0,5.1,2015,True
84M341,2015,2016,4,All Students,81,311.0,11.0,13.6,32.0,39.5,29.0,35.8,9.0,11.1,38.0,46.9,2016,True
84M341,2016,2017,4,All Students,81,318.0,6.0,7.4,29.0,35.8,34.0,42.0,12.0,14.8,46.0,56.8,2017,True
84M341,2017,2018,4,All Students,84,604.0,5.0,6.0,33.0,39.3,32.0,38.1,14.0,16.7,46.0,54.8,2018,True
84M341,2018,2019,4,All Students,79,600.0,9.0,11.4,32.0,40.5,27.0,34.2,11.0,13.9,38.0,48.1,2019,True
84M341,2012,2013,5,All Students,63,304.0,18.0,28.6,23.0,36.5,20.0,31.7,2.0,3.2,22.0,34.9,2013,True
84M341,2013,2014,5,All Students,72,297.0,26.0,36.1,35.0,48.6,10.0,13.9,1.0,1.4,11.0,15.3,2014,True
84M341,2014,2015,5,All Students,73,304.0,17.0,23.3,39.0,53.4,13.0,17.8,4.0,5.5,17.0,23.3,2015,True
84M341,2015,2016,5,All Students,72,308.0,12.0,16.7,31.0,43.1,27.0,37.5,2.0,2.8,29.0,40.3,2016,True
84M341,2016,2017,5,All Students,86,306.0,22.0,25.6,34.0,39.5,23.0,26.7,7.0,8.1,30.0,34.9,2017,True
84M341,2017,2018,5,All Students,83,602.0,14.0,16.9,40.0,48.2,23.0,27.7,6.0,7.2,29.0,34.9,2018,True
84M341,2018,2019,5,All Students,78,596.0,33.0,42.3,21.0,26.9,22.0,28.2,2.0,2.6,24.0,30.8,2019,True
84M341,2012,2013,6,All Students,72,295.0,20.0,27.8,38.0,52.8,13.0,18.1,1.0,1.4,14.0,19.4,2013,True
84M341,2013,2014,6,All Students,71,303.0,12.0,16.9,37.0,52.1,18.0,25.4,4.0,5.6,22.0,31.0,2014,True
84M341,2014,2015,6,All Students,76,301.0,16.0,21.1,42.0,55.3,13.0,17.1,5.0,6.6,18.0,23.7,2015,True
84M341,2015,2016,6,All Students,80,313.0,7.0,8.8,35.0,43.8,26.0,32.5,12.0,15.0,38.0,47.5,2016,True
84M341,2016,2017,6,All Students,78,312.0,7.0,9.0,41.0,52.6,18.0,23.1,12.0,15.4,30.0,38.5,2017,True
84M341,2017,2018,6,All Students,81,606.0,7.0,8.6,27.0,33.3,21.0,25.9,26.0,32.1,47.0,58.0,2018,True
84M341,2018,2019,6,All Students,80,606.0,5.0,6.3,21.0,26.3,28.0,35.0,26.0,32.5,54.0,67.5,2019,True
84M341,2012,2013,7,All Students,39,307.0,9.0,23.1,13.0,33.3,16.0,41.0,1.0,2.6,17.0,43.6,2013,True
84M341,2013,2014,7,All Students,77,304.0,14.0,18.2,42.0,54.5,21.0,27.3,0.0,0.0,21.0,27.3,2014,True
84M341,2014,2015,7,All Students,70,305.0,14.0,20.0,31.0,44.3,23.0,32.9,2.0,2.9,25.0,35.7,2015,True
84M341,2015,2016,7,All Students,79,311.0,7.0,8.9,38.0,48.1,30.0,38.0,4.0,5.1,34.0,43.0,2016,True
84M341,2016,2017,7,All Students,78,323.0,3.0,3.8,32.0,41.0,28.0,35.9,15.0,19.2,43.0,55.1,2017,True
84M341,2017,2018,7,All Students,67,606.0,4.0,6.0,26.0,38.8,33.0,49.3,4.0,6.0,37.0,55.2,2018,True
84M341,2018,2019,7,All Students,82,604.0,14.0,17.1,34.0,41.5,25.0,30.5,9.0,11.0,34.0,41.5,2019,True
84M341,2012,2013,8,All Students,33,299.0,5.0,15.2,23.0,69.7,5.0,15.2,0.0,0.0,5.0,15.2,2013,True
84M341,2013,2014,8,All Students,40,309.0,4.0,10.0,19.0,47.5,12.0,30.0,5.0,12.5,17.0,42.5,2014,True
84M341,2014,2015,8,All Students,76,308.0,8.0,10.5,40.0,52.6,22.0,28.9,6.0,7.9,28.0,36.8,2015,True
84M341,2015,2016,8,All Students,73,316.0,5.0,6.8,25.0,34.2,34.0,46.6,9.0,12.3,43.0,58.9,2016,True
