mean_scale_score,total_enrollment,asian_pct,black_pct,hispanic_pct,white_pct,swd_pct,ell_pct,poverty_pct,charter,eni_pct,district
605.1904907,406,0.02,0.485,0.443,0.022,0.288,0.071,0.916,0,0.913,5
603.8800049,794,0.076,0.208,0.184,0.477,0.189,0.043,0.354,0,0.358,15
611,580,0.005,0.234,0.753,0.002,0.133,0.093,0.905,1,0.855,84
603.4936523,339,0.065,0.136,0.643,0.139,0.204,0.068,0.729,0,0.613,8
584.6142578,313,0.019,0.709,0.243,0.013,0.288,0.038,0.901,0,0.897,13
599,915,0.003,0.05,0.926,0.008,0.24,0.15,0.885,1,0.828,84
585.2766113,505,0.006,0.121,0.865,0.006,0.277,0.25,0.867,0,0.903,32
594.7000122,333,0.006,0.411,0.559,0.009,0.225,0.087,0.96,0,0.96,7
601.7091064,691,0.2,0.039,0.266,0.466,0.252,0.078,0.53,0,0.464,31
603.6333618,632,0.274,0.264,0.332,0.025,0.161,0.18,0.723,0,0.678,29
600.3461304,220,0.009,0.014,0.955,0.023,0.264,0.25,0.905,0,0.854,3
597.19104,1064,0.142,0.099,0.3,0.442,0.234,0.095,0.7,0,0.628,31
604.4761963,407,0.037,0.29,0.622,0.025,0.275,0.091,0.926,0,0.937,4
600.25,244,0.008,0.016,0.16,0.799,0.291,0.016,0.434,0,0.356,27
622,546,0.026,0.445,0.487,0.018,0.203,0.048,0.775,1,0.767,84
592.043335,601,0.007,0.075,0.915,0.003,0.181,0.286,0.96,0,0.935,10
590.4975586,352,0.017,0.037,0.935,0.006,0.236,0.287,0.906,0,0.927,32
590.3421021,41,0.024,0.659,0.293,0,0.268,0.024,0.878,0,0.813,19
605.7049561,1018,0.507,0.006,0.387,0.078,0.117,0.213,0.629,0,0.678,30
589.9301758,1054,0.128,0.172,0.648,0.026,0.196,0.24,0.96,0,0.922,12
613.0506592,775,0.049,0.036,0.481,0.386,0.172,0.039,0.405,0,0.402,6
611,886,0.003,0.765,0.195,0.01,0.187,0.038,0.784,1,0.79,84
606.3883057,1346,0.632,0.01,0.297,0.051,0.124,0.248,0.767,0,0.674,25
590.7428589,230,0.03,0.874,0.065,0.013,0.152,0.061,0.674,0,0.606,29
610.5526123,1177,0.174,0.03,0.725,0.031,0.167,0.177,0.829,0,0.742,27
605.625,210,0.014,0.057,0.69,0.2,0.348,0.348,0.662,0,0.674,6
601.140564,1111,0.337,0.083,0.468,0.06,0.16,0.074,0.773,0,0.695,27
612.8773193,1585,0.138,0.079,0.503,0.265,0.139,0.041,0.7,0,0.609,30
594.3908081,571,0.002,0.13,0.855,0.007,0.214,0.187,0.928,0,0.948,12
590.5443115,270,0.052,0.481,0.363,0.085,0.378,0.063,0.811,0,0.776,31
597.0793457,678,0.319,0.049,0.261,0.357,0.174,0.133,0.742,0,0.565,25
587,421,0,0.055,0.941,0.002,0.154,0.195,0.96,1,0.908,84
601.6785278,1141,0.535,0.086,0.164,0.182,0.137,0.252,0.781,0,0.805,22
597.1838989,1036,0.107,0.217,0.4,0.258,0.251,0.049,0.737,0,0.665,31
602.5189819,864,0.012,0.035,0.912,0.035,0.212,0.161,0.813,0,0.841,6
629,714,0.199,0.211,0.284,0.246,0.176,0.027,0.455,1,0.406,84
613,419,0.172,0.105,0.678,0.043,0.091,0.093,0.862,1,0.765,84
620.8250122,945,0.36,0.004,0.366,0.254,0.154,0.213,0.819,0,0.884,21
630,546,0.038,0.789,0.07,0.093,0.134,0.018,0.694,1,0.531,84
613.2619019,345,0.099,0.099,0.128,0.588,0.142,0.017,0.177,0,0.16,15
609,560,0.164,0.039,0.159,0.532,0.22,0.025,0.177,0,0.168,2
581.4333496,281,0.018,0.687,0.256,0.014,0.249,0.071,0.96,0,0.96,23
611.5633545,531,0.367,0.009,0.284,0.326,0.149,0.139,0.744,0,0.677,20
588.1551514,642,0.025,0.693,0.246,0.012,0.279,0.04,0.949,0,0.886,27
584.4832153,173,0.046,0.676,0.208,0.046,0.364,0.133,0.884,0,0.863,17
600.2307739,664,0.5,0.093,0.259,0.114,0.19,0.158,0.785,0,0.687,25
590.630127,644,0.016,0.84,0.098,0.028,0.205,0.14,0.792,0,0.829,17
589.8181763,194,0,0.124,0.851,0.015,0.17,0.309,0.876,0,0.935,10
603.6166382,794,0.076,0.208,0.184,0.477,0.189,0.043,0.354,0,0.358,15
584.5094604,209,0.086,0.196,0.627,0.081,0.45,0.033,0.842,0,0.816,1
597.4212036,1889,0.05,0.004,0.935,0.007,0.222,0.555,0.895,0,0.872,24
596.4937744,638,0.119,0.163,0.563,0.13,0.165,0.205,0.831,0,0.881,21
603.6304321,793,0.271,0.006,0.59,0.106,0.163,0.15,0.578,0,0.66,30
607,839,0.005,0.892,0.08,0.002,0.147,0.012,0.831,1,0.716,84
610.0925903,407,0.536,0.032,0.197,0.209,0.17,0.133,0.452,0,0.416,25
594.6529541,485,0.004,0.2,0.765,0.019,0.28,0.138,0.96,0,0.95,7
597,328,0.0030487803742289,0.289634138345718,0.664634168148041,0.0182926822453737,0.222560971975326,0.152,0.866,1,0.865,84
601,451,0.002,0.124,0.854,0.018,0.064,0.361,0.918,1,0.891,84
622.2922363,1135,0.178,0.066,0.211,0.495,0.202,0.023,0.326,0,0.35,15
616.2363892,385,0.231,0.042,0.114,0.595,0.296,0.081,0.429,0,0.416,20
606.458313,337,0.187,0.036,0.424,0.335,0.282,0.223,0.668,0,0.74,21
584.7576294,475,0.019,0.232,0.733,0.011,0.267,0.356,0.924,0,0.96,10
584.0443726,709,0.008,0.165,0.784,0.034,0.189,0.192,0.96,0,0.929,10
592.4630737,1022,0.042,0.084,0.823,0.036,0.217,0.167,0.863,0,0.809,10
593.4629517,442,0.027,0.491,0.457,0.018,0.217,0.174,0.96,0,0.931,23
600,419,0.01,0.243,0.733,0.007,0.131,0.172,0.931,1,0.917,84
613,498,0.036,0.141,0.464,0.315,0.108,0.026,0.55,1,0.502,84
595,324,0.003,0.454,0.5,0.019,0.235,0.062,0.769,1,0.838,84
588.2092896,394,0.02,0.236,0.695,0.025,0.327,0.211,0.949,0,0.96,4
619.7678833,1158,0.664,0.035,0.113,0.168,0.15,0.064,0.473,0,0.383,26
600.4098511,199,0.01,0.829,0.146,0.01,0.317,0.015,0.925,0,0.922,23
581.0370483,193,0.01,0.565,0.352,0.031,0.301,0.155,0.96,0,0.96,5
616.6521606,611,0.085,0.047,0.182,0.592,0.195,0.023,0.221,0,0.18,3
602.333313,404,0.01,0.02,0.923,0.042,0.196,0.285,0.787,0,0.77,6
604,688,0.131,0.125,0.628,0.074,0.179,0.176,0.792,1,0.69,84
612.0217285,528,0.059,0.299,0.153,0.394,0.22,0.006,0.233,0,0.303,13
585.1555786,604,0.007,0.116,0.863,0.015,0.182,0.326,0.96,0,0.96,10
597.5231934,1550,0.101,0.199,0.539,0.149,0.173,0.199,0.793,0,0.842,11
598.2388306,426,0.038,0.136,0.582,0.23,0.195,0.11,0.674,0,0.666,3
590.7546997,621,0.035,0.443,0.472,0.04,0.196,0.138,0.839,0,0.858,32
597.6173706,1031,0.033,0.16,0.795,0.003,0.204,0.274,0.96,0,0.96,10
610,1036,0.009,0.644,0.321,0.007,0.199,0.067,0.877,1,0.822,84
597.6079712,669,0.024,0.854,0.105,0.006,0.187,0.045,0.741,0,0.776,17
596.6573486,899,0.023,0.009,0.952,0.011,0.231,0.377,0.96,0,0.877,24
616.0756226,1585,0.138,0.079,0.503,0.265,0.139,0.041,0.7,0,0.609,30
613.4406738,757,0.065,0.131,0.16,0.58,0.215,0.021,0.18,0,0.29,3
608,188,0.0159574467688798,0.329787224531174,0.643617033958435,0.0053191487677395,0.148936167359352,0.133,0.947,1,0.912,84
606.7883301,1015,0.529,0.004,0.41,0.038,0.135,0.249,0.767,0,0.811,30
590,307,0.01,0.795,0.16,0.01,0.238,0.036,0.886,1,0.861,84
585.7894897,414,0,0.519,0.459,0.022,0.242,0.051,0.944,0,0.922,11
610,320,0.034,0.628,0.3,0.022,0.072,0.025,0.813,1,0.592,84
608,787,0.348,0.065,0.199,0.365,0.266,0.062,0.62,0,0.508,31
596.8064575,511,0.002,0.221,0.769,0.008,0.233,0.354,0.96,0,0.95,9
605.3474121,1180,0.195,0.036,0.364,0.371,0.137,0.092,0.586,0,0.605,30
611.2349243,456,0.656,0.07,0.145,0.114,0.138,0.136,0.559,0,0.498,26
590.0430908,727,0.007,0.209,0.772,0.01,0.26,0.281,0.946,0,0.945,9
600.3193359,362,0.238,0.243,0.461,0.022,0.199,0.163,0.862,0,0.768,28
593.777771,253,0.012,0.407,0.538,0.032,0.237,0.087,0.929,0,0.938,5
609.3119507,793,0.271,0.006,0.59,0.106,0.163,0.15,0.578,0,0.66,30
594.8817139,600,0.133,0.657,0.165,0.013,0.158,0.1,0.883,0,0.711,29
595.4235229,462,0.177,0.13,0.677,0.011,0.16,0.113,0.81,0,0.853,14
597.90625,383,0.005,0.533,0.402,0.034,0.222,0.037,0.89,0,0.818,11
615.7124023,888,0.215,0.137,0.179,0.439,0.234,0.105,0.532,0,0.419,22
602.4230957,925,0.23,0.023,0.208,0.514,0.24,0.143,0.586,0,0.517,31
617.1863403,502,0.004,0.149,0.809,0.02,0.229,0.231,0.942,0,0.96,9
606.8095093,510,0.076,0.069,0.675,0.169,0.218,0.025,0.675,0,0.46,8
609,354,0.02,0.599,0.347,0.008,0.201,0.045,0.873,1,0.795,84
627.7585449,1336,0.268,0.064,0.07,0.512,0.144,0.013,0.367,0,0.362,21
586.3157959,362,0.022,0.616,0.32,0.019,0.265,0.102,0.84,0,0.883,3
595.8787842,477,0.019,0.245,0.673,0.042,0.442,0.149,0.807,0,0.872,4
585.9882202,268,0.022,0.851,0.056,0.049,0.257,0.116,0.862,0,0.83,18
592.9393921,407,0.015,0.329,0.612,0.037,0.364,0.074,0.96,0,0.96,1
580.0571289,292,0.021,0.647,0.267,0.021,0.277,0.068,0.96,0,0.929,23
592.0283203,781,0.009,0.206,0.758,0.023,0.23,0.236,0.936,0,0.93,12
607.9147339,1159,0.144,0.338,0.158,0.334,0.187,0.043,0.482,0,0.397,22
630.4196777,563,0.639,0.012,0.053,0.233,0.144,0.016,0.352,0,0.375,2
619,320,0.034,0.628,0.3,0.022,0.072,0.025,0.813,1,0.592,84
603.1340332,332,0.087,0.169,0.611,0.13,0.232,0.151,0.88,0,0.802,11
606.1734009,1513,0.074,0.095,0.555,0.261,0.192,0.07,0.523,0,0.484,10
603,451,0.002,0.279,0.696,0.007,0.22,0.124,0.96,1,0.943,84
583.3291016,535,0.086,0.348,0.482,0.071,0.34,0.135,0.91,0,0.881,31
613.4603271,613,0.163,0.305,0.227,0.225,0.134,0.044,0.486,0,0.513,15
597.3557739,347,0.023,0.821,0.115,0.012,0.28,0.084,0.758,0,0.692,29
589.1636353,470,0.038,0.332,0.583,0.034,0.317,0.068,0.885,0,0.928,4
618,180,0.033,0.094,0.856,0.017,0.211,0.167,0.889,1,0.821,84
591.1166382,378,0.003,0.206,0.767,0.016,0.259,0.22,0.96,0,0.948,9
601.3060303,570,0.011,0.195,0.693,0.102,0.27,0.195,0.796,0,0.861,14
616.4838867,796,0.129,0.02,0.08,0.705,0.156,0.054,0.126,0,0.117,2
597.1170044,582,0.06,0.003,0.124,0.804,0.249,0.036,0.357,0,0.287,31
595,430,0.0046511627733707,0.227906972169876,0.74651163816452,0.0069767441600561,0.239534884691238,0.165,0.844,1,0.888,84
593.7288208,485,0.004,0.2,0.765,0.019,0.28,0.138,0.96,0,0.95,7
598.0747681,875,0.514,0.105,0.326,0.04,0.162,0.137,0.821,0,0.879,19
593,387,0.181,0.14,0.643,0.021,0.266,0.284,0.788,0,0.839,11
595.8846436,638,0.119,0.163,0.563,0.13,0.165,0.205,0.831,0,0.881,21
612,843,0.001,0.042,0.944,0.011,0.235,0.287,0.907,1,0.834,84
587.9240723,465,0.198,0.282,0.441,0.065,0.222,0.198,0.929,0,0.879,30
602.8450928,623,0.053,0.014,0.387,0.53,0.238,0.021,0.478,0,0.304,27
602.9714355,1518,0.468,0.016,0.101,0.398,0.121,0.238,0.706,0,0.624,22
604.444458,690,0.043,0.016,0.194,0.736,0.207,0.009,0.306,0,0.169,27
606.2956543,938,0.536,0.017,0.335,0.101,0.149,0.239,0.748,0,0.602,25
597.31427,259,0.008,0.625,0.34,0.015,0.386,0.069,0.96,0,0.96,5
610.1634521,681,0.351,0.028,0.257,0.311,0.104,0.11,0.351,0,0.35,28
605.8636475,264,0.015,0.424,0.515,0.03,0.189,0.061,0.848,0,0.73,27
607.8085327,751,0.036,0.246,0.33,0.306,0.172,0.048,0.344,0,0.432,13
589.854187,314,0.003,0.054,0.939,0.003,0.28,0.312,0.96,0,0.937,4
596.3859863,346,0.014,0.298,0.572,0.095,0.382,0.145,0.853,0,0.876,31
610.0969849,551,0.067,0.187,0.412,0.276,0.2,0.054,0.499,0,0.495,3
566.5714111,1220,0.01,0.925,0.029,0.012,0.095,0.014,0.661,0,0.525,18
613.444458,737,0.24,0.043,0.252,0.4,0.121,0.054,0.244,0,0.21,30
616.2543945,694,0.073,0.014,0.091,0.692,0.171,0.016,0.072,0,0.079,2
609,804,0.011,0.83,0.133,0.012,0.146,0.01,0.745,1,0.71,84
587.9078979,630,0.01,0.484,0.486,0.01,0.327,0.094,0.94,0,0.96,5
586.1080933,302,0.003,0.262,0.715,0.007,0.258,0.368,0.927,0,0.96,9
628.2563477,601,0.413,0.165,0.15,0.171,0.052,0.008,0.354,0,0.384,4
586.0563354,155,0,0.226,0.768,0.006,0.252,0.116,0.929,0,0.831,32
620,886,0.003,0.765,0.195,0.01,0.187,0.038,0.784,1,0.79,84
610.4963989,1053,0.556,0.019,0.231,0.179,0.147,0.12,0.563,0,0.499,25
590.1165771,1022,0.042,0.084,0.823,0.036,0.217,0.167,0.863,0,0.809,10
613,698,0.052,0.351,0.15,0.355,0.138,0.011,0.357,1,0.371,84
594.850769,168,0.012,0.399,0.554,0.012,0.28,0.071,0.96,0,0.946,4
583.5130005,893,0.053,0.433,0.437,0.065,0.189,0.16,0.785,0,0.836,11
595.9850464,364,0.195,0.036,0.31,0.431,0.212,0.223,0.701,0,0.629,31
586.7520752,329,0.009,0.693,0.258,0.027,0.28,0.018,0.833,0,0.796,19
589.3184814,488,0.01,0.182,0.791,0.012,0.25,0.363,0.96,0,0.96,9
620.3972168,822,0.161,0.045,0.092,0.628,0.187,0.027,0.139,0,0.116,3
607.2158813,1441,0.428,0.099,0.397,0.014,0.126,0.204,0.719,0,0.767,29
602.0285645,210,0.019,0.79,0.171,0,0.224,0.01,0.852,0,0.829,5
605.5725708,387,0.021,0.258,0.705,0.003,0.274,0.098,0.92,0,0.908,12
589.0341187,659,0.106,0.27,0.593,0.018,0.275,0.105,0.778,0,0.839,8
597.6741333,555,0.614,0.027,0.294,0.027,0.157,0.218,0.75,0,0.781,27
617,353,0.0141643062233924,0.158640220761299,0.804532587528229,0.0113314446061849,0.0991501435637474,0.108,0.773,1,0.776,84
597.8139648,407,0.037,0.29,0.622,0.025,0.275,0.091,0.926,0,0.937,4
603.8674927,979,0.624,0.083,0.161,0.105,0.174,0.06,0.608,0,0.468,26
615.6847534,849,0.203,0.04,0.137,0.527,0.2,0.032,0.161,0,0.173,2
608.8950806,431,0.1,0.07,0.399,0.376,0.323,0.09,0.404,0,0.514,15
617.0354004,1275,0.271,0.02,0.296,0.393,0.091,0.025,0.738,0,0.48,24
603,343,0.047,0.327,0.204,0.329,0.16,0.026,0.373,1,0.396,84
590.2825317,328,0.04,0.238,0.646,0.043,0.22,0.207,0.915,0,0.912,12
603.1208496,563,0.188,0.504,0.233,0.016,0.263,0.119,0.899,0,0.831,28
607.7404785,1046,0.847,0.018,0.108,0.014,0.117,0.375,0.699,0,0.722,25
597.6555176,250,0.128,0.236,0.564,0.04,0.388,0.1,0.852,0,0.849,1
595.0615234,751,0.005,0.949,0.027,0.003,0.16,0.005,0.72,0,0.436,29
625,331,0.0090634441003203,0.504531741142273,0.483383685350418,0,0.0634441077709198,0.045,0.798,1,0.787,84
601.9604492,801,0.322,0.02,0.573,0.065,0.18,0.318,0.693,0,0.744,24
595.7963257,541,0.139,0.2,0.503,0.131,0.198,0.043,0.719,0,0.516,25
593.4361572,530,0.008,0.404,0.545,0.032,0.242,0.185,0.96,0,0.947,9
591.7069092,399,0.035,0.687,0.223,0.02,0.103,0.013,0.677,0,0.735,27
609.8900146,635,0.633,0.025,0.148,0.176,0.143,0.065,0.38,0,0.269,26
601,494,0.018,0.757,0.206,0.002,0.267,0.081,0.781,1,0.763,84
590.3912964,772,0.039,0.385,0.504,0.025,0.333,0.075,0.942,0,0.922,31
606.6398315,1509,0.39,0.019,0.532,0.052,0.167,0.166,0.757,0,0.788,24
602.0294189,213,0.117,0.385,0.357,0.117,0.136,0.061,0.784,0,0.7,22
613.4431763,737,0.24,0.043,0.252,0.4,0.121,0.054,0.244,0,0.21,30
606,600,0.012,0.428,0.525,0.015,0.223,0.095,0.778,1,0.858,84
607,584,0.021,0.455,0.49,0.022,0.312,0.077,0.822,1,0.787,84
592.7984009,718,0.291,0.117,0.547,0.015,0.18,0.382,0.96,0,0.828,28
591.3636475,229,0.026,0.127,0.83,0.009,0.293,0.354,0.934,0,0.96,10
599,429,0.005,0.678,0.296,0.009,0.235,0.07,0.893,1,0.875,84
583.2844849,772,0.039,0.385,0.504,0.025,0.333,0.075,0.942,0,0.922,31
612.6624756,590,0.617,0.131,0.144,0.09,0.154,0.108,0.6,0,0.475,26
611,886,0.003,0.765,0.195,0.01,0.187,0.038,0.784,1,0.79,84
611.4540405,1204,0.194,0.011,0.237,0.541,0.165,0.066,0.516,0,0.363,24
595,529,0.004,0.798,0.185,0.006,0.149,0.055,0.815,1,0.85,84
599.5625,404,0.01,0.02,0.923,0.042,0.196,0.285,0.787,0,0.77,6
615,918,0.012,0.265,0.704,0.015,0.225,0.127,0.865,1,0.783,84
582.5,896,0.029,0.574,0.329,0.05,0.25,0.083,0.936,0,0.87,27
591.163147,1550,0.101,0.199,0.539,0.149,0.173,0.199,0.793,0,0.842,11
609.8809814,1304,0.583,0.012,0.211,0.189,0.206,0.235,0.669,0,0.726,20
612.7768555,766,0.29,0.008,0.085,0.612,0.125,0.231,0.574,0,0.551,22
604.9829102,384,0.185,0.406,0.268,0.018,0.182,0.135,0.865,0,0.795,28
598.30896,996,0.218,0.021,0.334,0.415,0.201,0.39,0.824,0,0.836,21
593.9629517,223,0.031,0.184,0.713,0.054,0.287,0.027,0.865,0,0.895,1
626.7120972,1022,0.379,0.021,0.112,0.421,0.14,0.065,0.267,0,0.219,28
625.4733276,914,0.747,0.016,0.1,0.115,0.101,0.148,0.429,0,0.36,26
600,696,0.068,0.659,0.254,0,0.116,0.03,0.876,1,0.771,84
612,1060,0.0018867924809455,0.419811308383942,0.559433937072754,0.0066037736833095,0.153773590922356,0.096,0.881,1,0.826,84
577.8214111,225,0.036,0.444,0.453,0.04,0.422,0.098,0.938,0,0.93,5
596.2758789,597,0.032,0.017,0.874,0.072,0.216,0.134,0.693,0,0.736,24
594.6341553,539,0.152,0.02,0.759,0.065,0.237,0.243,0.878,0,0.851,24
607,964,0.008,0.894,0.075,0.008,0.126,0.011,0.783,1,0.462,84
607,698,0.052,0.351,0.15,0.355,0.138,0.011,0.357,1,0.371,84
596.5908813,563,0.188,0.504,0.233,0.016,0.263,0.119,0.899,0,0.831,28
578.333313,138,0,0.609,0.333,0.014,0.333,0.072,0.819,0,0.819,3
612.6141968,296,0.041,0.03,0.456,0.409,0.193,0.061,0.361,0,0.422,6
607.6966553,1180,0.195,0.036,0.364,0.371,0.137,0.092,0.586,0,0.605,30
600.7719116,749,0.403,0.282,0.275,0.011,0.192,0.194,0.854,0,0.892,19
588.2389526,928,0.095,0.019,0.791,0.092,0.29,0.207,0.908,0,0.817,24
607,419,0.172,0.105,0.678,0.043,0.091,0.093,0.862,1,0.765,84
587.9807739,385,0.044,0.14,0.792,0.023,0.377,0.112,0.865,0,0.9,1
603.7174683,1159,0.144,0.338,0.158,0.334,0.187,0.043,0.482,0,0.397,22
608.8965454,617,0.049,0.019,0.553,0.361,0.22,0.089,0.567,0,0.518,24
607.5516968,376,0.351,0.133,0.181,0.301,0.303,0.011,0.364,0,0.342,26
614.6889038,296,0.041,0.03,0.456,0.409,0.193,0.061,0.361,0,0.422,6
595.7407227,226,0.071,0.527,0.314,0.053,0.204,0.111,0.885,0,0.843,13
587.2613525,217,0.041,0.613,0.304,0.028,0.355,0.083,0.96,0,0.96,13
628.1416016,1561,0.283,0.026,0.087,0.575,0.09,0.017,0.521,0,0.496,21
603.3691406,470,0.004,0.849,0.094,0.028,0.117,0.062,0.868,0,0.802,17
589.7598267,531,0.021,0.895,0.073,0.004,0.171,0.026,0.842,0,0.569,29
595.34375,263,0,0.863,0.118,0.019,0.19,0.038,0.829,0,0.844,17
623.6270142,720,0.599,0.013,0.065,0.286,0.099,0.026,0.26,0,0.231,26
583.4423218,484,0.041,0.595,0.271,0.056,0.345,0.068,0.924,0,0.892,27
610.3319092,1521,0.502,0.012,0.427,0.055,0.162,0.323,0.864,0,0.907,20
599.3636475,414,0.099,0.186,0.688,0.022,0.254,0.092,0.87,0,0.815,4
607.9172974,911,0.602,0.04,0.244,0.019,0.134,0.154,0.697,0,0.739,27
603.3157959,185,0.108,0.297,0.449,0.108,0.286,0.054,0.697,0,0.721,4
613.5564575,878,0.068,0.421,0.452,0.043,0.186,0.218,0.738,0,0.786,17
589.960144,341,0.026,0.176,0.716,0.076,0.305,0.111,0.859,0,0.795,8
593,430,0.0046511627733707,0.227906972169876,0.74651163816452,0.0069767441600561,0.239534884691238,0.165,0.844,1,0.888,84
612.0813599,964,0.591,0.017,0.115,0.255,0.162,0.11,0.562,0,0.476,26
611.7174072,281,0.281,0.046,0.146,0.466,0.21,0.025,0.217,0,0.21,26
601,494,0.018,0.757,0.206,0.002,0.267,0.081,0.781,1,0.763,84
631,714,0.199,0.211,0.284,0.246,0.176,0.027,0.455,1,0.406,84
628,546,0.038,0.789,0.07,0.093,0.134,0.018,0.694,1,0.531,84
600.8526001,1105,0.157,0.2,0.607,0.023,0.225,0.124,0.905,0,0.883,10
616.4677124,598,0.199,0.013,0.105,0.58,0.154,0.047,0.115,0,0.078,2
588.911377,574,0.012,0.254,0.685,0.038,0.284,0.279,0.96,0,0.96,7
588.1953735,649,0.009,0.236,0.744,0.009,0.245,0.242,0.96,0,0.96,7
595,324,0.003,0.454,0.5,0.019,0.235,0.062,0.769,1,0.838,84
610.6526489,632,0.236,0.184,0.288,0.204,0.169,0.06,0.494,0,0.494,2
598.7000122,149,0.034,0.201,0.497,0.208,0.208,0.168,0.685,0,0.704,6
598.6052856,392,0.026,0.304,0.653,0.013,0.255,0.082,0.814,0,0.867,8
591.9819946,587,0.058,0.02,0.894,0.019,0.164,0.341,0.934,0,0.879,32
590.1866455,639,0.042,0.75,0.16,0.044,0.247,0.213,0.825,0,0.831,22
589.7580566,243,0.082,0.165,0.407,0.321,0.342,0.099,0.844,0,0.674,31
588.5046387,1097,0.026,0.244,0.7,0.013,0.199,0.142,0.868,0,0.911,12
610,698,0.052,0.351,0.15,0.355,0.138,0.011,0.357,1,0.371,84
609.9597168,1303,0.608,0.031,0.318,0.03,0.143,0.133,0.843,0,0.693,24
593.4074097,540,0.022,0.241,0.711,0.017,0.231,0.076,0.802,0,0.876,10
628,619,0.031,0.75,0.166,0.044,0.142,0.01,0.712,1,0.66,84
594.0900879,295,0.017,0.105,0.827,0.034,0.224,0.207,0.908,0,0.85,6
600.833313,233,0.009,0.009,0.974,0.009,0.189,0.275,0.96,0,0.901,6
613.6363525,326,0.064,0.135,0.276,0.512,0.294,0.009,0.374,0,0.378,31
602.6714478,775,0.049,0.036,0.481,0.386,0.172,0.039,0.405,0,0.402,6
592.2352905,339,0.024,0.693,0.239,0.018,0.263,0.236,0.96,0,0.845,17
592.8095093,311,0.026,0.379,0.399,0.138,0.186,0.016,0.518,0,0.626,5
612.8579712,1088,0.54,0.005,0.201,0.243,0.128,0.121,0.512,0,0.405,25
586.9487305,259,0.008,0.625,0.34,0.015,0.386,0.069,0.96,0,0.96,5
590.6230469,479,0.033,0.332,0.618,0.006,0.309,0.102,0.841,0,0.904,8
600.7286987,691,0.2,0.039,0.266,0.466,0.252,0.078,0.53,0,0.464,31
609.1799927,634,0.071,0.011,0.213,0.675,0.188,0.066,0.438,0,0.423,20
591.3606567,1574,0.058,0.022,0.896,0.017,0.189,0.342,0.841,0,0.875,24
591.694458,344,0.044,0.561,0.346,0.012,0.279,0.061,0.884,0,0.754,11
596.4545288,193,0.036,0.212,0.44,0.259,0.508,0.197,0.689,0,0.71,2
579.6153564,392,0.092,0.707,0.184,0.008,0.13,0.079,0.865,0,0.866,17
617.5931396,1046,0.847,0.018,0.108,0.014,0.117,0.375,0.699,0,0.722,25
610.0632935,775,0.049,0.036,0.481,0.386,0.172,0.039,0.405,0,0.402,6
606.755188,543,0.015,0.396,0.575,0.002,0.18,0.182,0.886,0,0.834,27
596,655,0.076,0.579,0.282,0.047,0.209,0.168,0.777,0,0.805,22
613.1709595,1061,0.052,0.008,0.132,0.797,0.285,0.02,0.386,0,0.274,31
608.6702271,586,0.031,0.073,0.858,0.009,0.133,0.254,0.831,0,0.866,19
612,413,0.225,0.077,0.53,0.165,0.114,0.099,0.707,1,0.57,84
624.1914673,534,0.204,0.051,0.047,0.669,0.079,0.103,0.277,0,0.28,20
593.1411133,598,0.018,0.268,0.684,0.022,0.222,0.135,0.908,0,0.942,12
614,698,0.052,0.351,0.15,0.355,0.138,0.011,0.357,1,0.371,84
603.166687,831,0.176,0.055,0.218,0.499,0.214,0.075,0.369,0,0.436,15
591.4127197,301,0.017,0.455,0.512,0.007,0.289,0.15,0.96,0,0.96,12
605.1774292,706,0.307,0.03,0.251,0.394,0.28,0.205,0.745,0,0.702,21
607.7088623,775,0.049,0.036,0.481,0.386,0.172,0.039,0.405,0,0.402,6
607.3114624,1303,0.608,0.031,0.318,0.03,0.143,0.133,0.843,0,0.693,24
632,506,0.16,0.103,0.13,0.595,0.146,0.091,0.569,1,0.537,84
599.7561035,817,0.181,0.148,0.14,0.515,0.14,0.259,0.764,0,0.718,22
600.2467041,952,0.488,0.145,0.238,0.042,0.144,0.175,0.771,0,0.609,29
591.7078857,576,0.132,0.552,0.189,0.01,0.217,0.052,0.901,0,0.746,27
607.9574585,348,0.037,0.681,0.218,0.02,0.193,0.092,0.845,0,0.912,16
607.6723022,1213,0.712,0.039,0.213,0.027,0.143,0.336,0.896,0,0.822,25
608.4442749,1001,0.211,0.043,0.18,0.547,0.199,0.073,0.455,0,0.395,31
590.7661133,758,0.009,0.179,0.777,0.025,0.243,0.177,0.96,0,0.96,10
624,1119,0.003,0.267,0.711,0.013,0.207,0.087,0.888,1,0.829,84
603,618,0.008,0.78,0.189,0.006,0.162,0.039,0.9,1,0.806,84
588.0066528,896,0.029,0.574,0.329,0.05,0.25,0.083,0.936,0,0.87,27
578.4657593,242,0,0.417,0.545,0.021,0.219,0.264,0.938,0,0.96,8
591.3068237,209,0.033,0.617,0.268,0.038,0.306,0.086,0.96,0,0.96,27
598.5529175,358,0.36,0.036,0.436,0.126,0.221,0.257,0.796,0,0.698,27
600.9629517,362,0.055,0.707,0.166,0.036,0.251,0.094,0.815,0,0.86,17
587.460022,885,0.01,0.14,0.811,0.014,0.221,0.337,0.88,0,0.938,12
593.223938,434,0.012,0.265,0.717,0.002,0.256,0.205,0.864,0,0.924,10
596.8490601,751,0.005,0.949,0.027,0.003,0.16,0.005,0.72,0,0.436,29
616,856,0.002,0.911,0.061,0.007,0.112,0.008,0.746,1,0.559,84
