dbn,ay,test_year,grade,category,number_tested,mean_scale_score,level_1_n,level_1_pct,level_2_n,level_2_pct,level_3_n,level_3_pct,level_4_n,level_4_pct,level_3_4_n,level_3_4_pct,year,charter
84M350,2013,2014,7,All Students,96,315.0,13.0,13.5,44.0,45.8,33.0,34.4,6.0,6.3,39.0,40.6,2014,True
84M350,2014,2015,7,All Students,111,317.0,11.0,9.9,52.0,46.8,37.0,33.3,11.0,9.9,48.0,43.2,2015,True
84M350,2015,2016,7,All Students,112,325.0,8.0,7.1,35.0,31.3,50.0,44.6,19.0,17.0,69.0,61.6,2016,True
84M350,2016,2017,7,All Students,108,321.0,11.0,10.2,45.0,41.7,33.0,30.6,19.0,17.6,52.0,48.1,2017,True
84M350,2017,2018,7,All Students,110,605.0,15.0,13.6,33.0,30.0,42.0,38.2,20.0,18.2,62.0,56.4,2018,True
84M350,2018,2019,7,All Students,113,602.0,27.0,23.9,37.0,32.7,35.0,31.0,14.0,12.4,49.0,43.4,2019,True
84M350,2012,2013,8,All Students,109,312.0,8.0,7.3,65.0,59.6,35.0,32.1,1.0,0.9,36.0,33.0,2013,True
84M350,2013,2014,8,All Students,109,329.0,3.0,2.8,35.0,32.1,52.0,47.7,19.0,17.4,71.0,65.1,2014,True
84M350,2014,2015,8,All Students,118,332.0,5.0,4.2,29.0,24.6,56.0,47.5,28.0,23.7,84.0,71.2,2015,True
84M350,2015,2016,8,All Students,77,329.0,2.0,2.6,22.0,28.6,42.0,54.5,11.0,14.3,53.0,68.8,2016,True
84M350,2016,2017,8,All Students,75,321.0,6.0,8.0,26.0,34.7,35.0,46.7,8.0,10.7,43.0,57.3,2017,True
84M350,2017,2018,8,All Students,74,610.0,8.0,10.8,20.0,27.0,33.0,44.6,13.0,17.6,46.0,62.2,2018,True
84M350,2018,2019,8,All Students,81,607.0,10.0,12.3,34.0,42.0,27.0,33.3,10.0,12.3,37.0,45.7,2019,True
84M350,2012,2013,All Grades,All Students,327,304.0,72.0,22.0,170.0,52.0,74.0,22.6,11.0,3.4,85.0,26.0,2013,True
84M350,2013,2014,All Grades,All Students,313,318.0,32.0,10.2,128.0,40.9,115.0,36.7,38.0,12.1,153.0,48.9,2014,True
84M350,2014,2015,All Grades,All Students,336,321.0,29.0,8.6,124.0,36.9,126.0,37.5,57.0,17.0,183.0,54.5,2015,True
84M350,2015,2016,All Grades,All Students,291,323.0,22.0,7.6,93.0,32.0,119.0,40.9,57.0,19.6,176.0,60.5,2016,True
84M350,2016,2017,All Grades,All Students,274,317.0,35.0,12.8,102.0,37.2,97.0,35.4,40.0,14.6,137.0,50.0,2017,True
84M350,2017,2018,All Grades,All Students,279,605.0,45.0,16.1,79.0,28.3,105.0,37.6,50.0,17.9,155.0,55.6,2018,True
84M350,2018,2019,All Grades,All Students,298,603.0,59.0,19.8,91.0,30.5,102.0,34.2,46.0,15.4,148.0,49.7,2019,True
84M351,2012,2013,3,All Students,153,330.0,6.0,3.9,32.0,20.9,62.0,40.5,53.0,34.6,115.0,75.2,2013,True
84M351,2013,2014,3,All Students,115,341.0,1.0,0.9,9.0,7.8,46.0,40.0,59.0,51.3,105.0,91.3,2014,True
84M351,2014,2015,3,All Students,124,349.0,0.0,0.0,9.0,7.3,28.0,22.6,87.0,70.2,115.0,92.7,2015,True
84M351,2015,2016,3,All Students,127,346.0,3.0,2.4,10.0,7.9,30.0,23.6,84.0,66.1,114.0,89.8,2016,True
84M351,2016,2017,3,All Students,123,357.0,0.0,0.0,2.0,1.6,20.0,16.3,101.0,82.1,121.0,98.4,2017,True
84M351,2017,2018,3,All Students,103,628.0,1.0,1.0,1.0,1.0,11.0,10.7,90.0,87.4,101.0,98.1,2018,True
84M351,2018,2019,3,All Students,83,625.0,0.0,0.0,0.0,0.0,13.0,15.7,70.0,84.3,83.0,100.0,2019,True
84M351,2012,2013,4,All Students,117,332.0,2.0,1.7,17.0,14.5,61.0,52.1,37.0,31.6,98.0,83.8,2013,True
84M351,2013,2014,4,All Students,144,352.0,1.0,0.7,11.0,7.6,33.0,22.9,99.0,68.8,132.0,91.7,2014,True
84M351,2014,2015,4,All Students,95,350.0,5.0,5.3,4.0,4.2,20.0,21.1,66.0,69.5,86.0,90.5,2015,True
84M351,2015,2016,4,All Students,110,350.0,1.0,0.9,7.0,6.4,24.0,21.8,78.0,70.9,102.0,92.7,2016,True
84M351,2016,2017,4,All Students,113,360.0,4.0,3.5,5.0,4.4,8.0,7.1,96.0,85.0,104.0,92.0,2017,True
84M351,2017,2018,4,All Students,113,629.0,0.0,0.0,2.0,1.8,11.0,9.7,100.0,88.5,111.0,98.2,2018,True
84M351,2018,2019,4,All Students,100,624.0,2.0,2.0,4.0,4.0,17.0,17.0,77.0,77.0,94.0,94.0,2019,True
84M351,2012,2013,5,All Students,92,336.0,2.0,2.2,21.0,22.8,41.0,44.6,28.0,30.4,69.0,75.0,2013,True
84M351,2013,2014,5,All Students,104,360.0,0.0,0.0,7.0,6.7,24.0,23.1,73.0,70.2,97.0,93.3,2014,True
84M351,2014,2015,5,All Students,138,338.0,6.0,4.3,23.0,16.7,51.0,37.0,58.0,42.0,109.0,79.0,2015,True
84M351,2015,2016,5,All Students,84,362.0,0.0,0.0,3.0,3.6,17.0,20.2,64.0,76.2,81.0,96.4,2016,True
84M351,2016,2017,5,All Students,90,342.0,1.0,1.1,7.0,7.8,53.0,58.9,29.0,32.2,82.0,91.1,2017,True
84M351,2017,2018,5,All Students,84,625.0,0.0,0.0,3.0,3.6,24.0,28.6,57.0,67.9,81.0,96.4,2018,True
84M351,2018,2019,5,All Students,88,633.0,0.0,0.0,1.0,1.1,5.0,5.7,82.0,93.2,87.0,98.9,2019,True
84M351,2012,2013,6,All Students,47,339.0,1.0,2.1,7.0,14.9,15.0,31.9,24.0,51.1,39.0,83.0,2013,True
84M351,2013,2014,6,All Students,82,352.0,0.0,0.0,5.0,6.1,15.0,18.3,62.0,75.6,77.0,93.9,2014,True
84M351,2014,2015,6,All Students,85,347.0,1.0,1.2,2.0,2.4,23.0,27.1,59.0,69.4,82.0,96.5,2015,True
84M351,2015,2016,6,All Students,123,343.0,1.0,0.8,16.0,13.0,27.0,22.0,79.0,64.2,106.0,86.2,2016,True
84M351,2016,2017,6,All Students,79,345.0,0.0,0.0,8.0,10.1,23.0,29.1,48.0,60.8,71.0,89.9,2017,True
84M351,2017,2018,6,All Students,73,623.0,0.0,0.0,0.0,0.0,16.0,21.9,57.0,78.1,73.0,100.0,2018,True
84M351,2018,2019,6,All Students,81,620.0,1.0,1.2,3.0,3.7,22.0,27.2,55.0,67.9,77.0,95.1,2019,True
84M351,2012,2013,7,All Students,35,340.0,0.0,0.0,4.0,11.4,19.0,54.3,12.0,34.3,31.0,88.6,2013,True
84M351,2013,2014,7,All Students,49,349.0,0.0,0.0,2.0,4.1,18.0,36.7,29.0,59.2,47.0,95.9,2014,True
84M351,2014,2015,7,All Students,77,358.0,0.0,0.0,4.0,5.2,11.0,14.3,62.0,80.5,73.0,94.8,2015,True
84M351,2015,2016,7,All Students,79,354.0,0.0,0.0,5.0,6.3,20.0,25.3,54.0,68.4,74.0,93.7,2016,True
84M351,2016,2017,7,All Students,107,340.0,4.0,3.7,10.0,9.3,53.0,49.5,40.0,37.4,93.0,86.9,2017,True
84M351,2017,2018,7,All Students,66,627.0,1.0,1.5,1.0,1.5,6.0,9.1,58.0,87.9,64.0,97.0,2018,True
84M351,2018,2019,7,All Students,63,625.0,0.0,0.0,0.0,0.0,13.0,20.6,50.0,79.4,63.0,100.0,2019,True
84M351,2013,2014,8,All Students,32,349.0,0.0,0.0,1.0,3.1,16.0,50.0,15.0,46.9,31.0,96.9,2014,True
84M351,2014,2015,8,All Students,44,345.0,0.0,0.0,9.0,20.5,12.0,27.3,23.0,52.3,35.0,79.5,2015,True
84M351,2015,2016,8,All Students,232,353.0,1.0,0.4,21.0,9.1,74.0,31.9,136.0,58.6,210.0,90.5,2016,True
84M351,2016,2017,8,All Students,81,340.0,0.0,0.0,4.0,4.9,52.0,64.2,25.0,30.9,77.0,95.1,2017,True
84M351,2012,2013,All Grades,All Students,444,334.0,11.0,2.5,81.0,18.2,198.0,44.6,154.0,34.7,352.0,79.3,2013,True
84M351,2013,2014,All Grades,All Students,526,351.0,2.0,0.4,35.0,6.7,152.0,28.9,337.0,64.1,489.0,93.0,2014,True
84M351,2014,2015,All Grades,All Students,563,347.0,12.0,2.1,51.0,9.1,145.0,25.8,355.0,63.1,500.0,88.8,2015,True
84M351,2015,2016,All Grades,All Students,755,351.0,6.0,0.8,62.0,8.2,192.0,25.4,495.0,65.6,687.0,91.0,2016,True
84M351,2016,2017,All Grades,All Students,593,348.0,9.0,1.5,36.0,6.1,209.0,35.2,339.0,57.2,548.0,92.4,2017,True
84M351,2017,2018,All Grades,All Students,439,626.0,2.0,0.5,7.0,1.6,68.0,15.5,362.0,82.5,430.0,97.9,2018,True
84M351,2018,2019,All Grades,All Students,415,626.0,3.0,0.7,8.0,1.9,70.0,16.9,334.0,80.5,404.0,97.3,2019,True
84M353,2012,2013,5,All Students,94,295.0,44.0,46.8,30.0,31.9,17.0,18.1,3.0,3.2,20.0,21.3,2013,True
84M353,2013,2014,5,All Students,98,296.0,46.0,46.9,31.0,31.6,18.0,18.4,3.0,3.1,21.0,21.4,2014,True
84M353,2014,2015,5,All Students,95,289.0,49.0,51.6,27.0,28.4,18.0,18.9,1.0,1.1,19.0,20.0,2015,True
84M353,2015,2016,5,All Students,93,296.0,37.0,39.8,33.0,35.5,21.0,22.6,2.0,2.2,23.0,24.7,2016,True
84M353,2016,2017,5,All Students,96,278.0,61.0,63.5,26.0,27.1,9.0,9.4,0.0,0.0,9.0,9.4,2017,True
84M353,2017,2018,5,All Students,91,591.0,49.0,53.8,24.0,26.4,12.0,13.2,6.0,6.6,18.0,19.8,2018,True
84M353,2018,2019,5,All Students,96,581.0,70.0,72.9,17.0,17.7,6.0,6.3,3.0,3.1,9.0,9.4,2019,True
84M353,2012,2013,6,All Students,97,287.0,35.0,36.1,54.0,55.7,7.0,7.2,1.0,1.0,8.0,8.2,2013,True
84M353,2013,2014,6,All Students,99,304.0,20.0,20.2,52.0,52.5,18.0,18.2,9.0,9.1,27.0,27.3,2014,True
84M353,2014,2015,6,All Students,98,286.0,47.0,48.0,37.0,37.8,10.0,10.2,4.0,4.1,14.0,14.3,2015,True
84M353,2015,2016,6,All Students,95,296.0,34.0,35.8,38.0,40.0,17.0,17.9,6.0,6.3,23.0,24.2,2016,True
84M353,2016,2017,6,All Students,100,292.0,36.0,36.0,39.0,39.0,21.0,21.0,4.0,4.0,25.0,25.0,2017,True
84M353,2017,2018,6,All Students,92,593.0,41.0,44.6,27.0,29.3,20.0,21.7,4.0,4.3,24.0,26.1,2018,True
84M353,2018,2019,6,All Students,102,598.0,32.0,31.4,32.0,31.4,22.0,21.6,16.0,15.7,38.0,37.3,2019,True
84M353,2012,2013,7,All Students,98,299.0,40.0,40.8,36.0,36.7,18.0,18.4,4.0,4.1,22.0,22.4,2013,True
84M353,2013,2014,7,All Students,97,292.0,47.0,48.5,37.0,38.1,13.0,13.4,0.0,0.0,13.0,13.4,2014,True
84M353,2014,2015,7,All Students,100,308.0,27.0,27.0,46.0,46.0,25.0,25.0,2.0,2.0,27.0,27.0,2015,True
84M353,2015,2016,7,All Students,94,299.0,40.0,42.6,38.0,40.4,10.0,10.6,6.0,6.4,16.0,17.0,2016,True
84M353,2016,2017,7,All Students,94,302.0,27.0,28.7,45.0,47.9,20.0,21.3,2.0,2.1,22.0,23.4,2017,True
84M353,2017,2018,7,All Students,97,598.0,29.0,29.9,38.0,39.2,29.0,29.9,1.0,1.0,30.0,30.9,2018,True
84M353,2018,2019,7,All Students,95,593.0,43.0,45.3,37.0,38.9,10.0,10.5,5.0,5.3,15.0,15.8,2019,True
84M353,2012,2013,8,All Students,93,302.0,23.0,24.7,51.0,54.8,16.0,17.2,3.0,3.2,19.0,20.4,2013,True
84M353,2013,2014,8,All Students,99,288.0,38.0,38.4,51.0,51.5,9.0,9.1,1.0,1.0,10.0,10.1,2014,True
84M353,2014,2015,8,All Students,99,288.0,48.0,48.5,40.0,40.4,9.0,9.1,2.0,2.0,11.0,11.1,2015,True
84M353,2015,2016,8,All Students,100,301.0,29.0,29.0,46.0,46.0,17.0,17.0,8.0,8.0,25.0,25.0,2016,True
84M353,2016,2017,8,All Students,86,286.0,31.0,36.0,46.0,53.5,8.0,9.3,1.0,1.2,9.0,10.5,2017,True
84M353,2017,2018,8,All Students,92,605.0,19.0,20.7,43.0,46.7,17.0,18.5,13.0,14.1,30.0,32.6,2018,True
84M353,2018,2019,8,All Students,77,595.0,29.0,37.7,39.0,50.6,8.0,10.4,1.0,1.3,9.0,11.7,2019,True
84M353,2012,2013,All Grades,All Students,382,296.0,142.0,37.2,171.0,44.8,58.0,15.2,11.0,2.9,69.0,18.1,2013,True
84M353,2013,2014,All Grades,All Students,393,295.0,151.0,38.4,171.0,43.5,58.0,14.8,13.0,3.3,71.0,18.1,2014,True
84M353,2014,2015,All Grades,All Students,392,293.0,171.0,43.6,150.0,38.3,62.0,15.8,9.0,2.3,71.0,18.1,2015,True
84M353,2015,2016,All Grades,All Students,382,298.0,140.0,36.6,155.0,40.6,65.0,17.0,22.0,5.8,87.0,22.8,2016,True
84M353,2016,2017,All Grades,All Students,376,290.0,155.0,41.2,156.0,41.5,58.0,15.4,7.0,1.9,65.0,17.3,2017,True
84M353,2017,2018,All Grades,All Students,372,597.0,138.0,37.1,132.0,35.5,78.0,21.0,24.0,6.5,102.0,27.4,2018,True
84M353,2018,2019,All Grades,All Students,370,592.0,174.0,47.0,125.0,33.8,46.0,12.4,25.0,6.8,71.0,19.2,2019,True
84M382,2012,2013,3,All Students,51,300.0,10.0,19.6,28.0,54.9,9.0,17.6,4.0,7.8,13.0,25.5,2013,True
84M382,2013,2014,3,All Students,49,329.0,1.0,2.0,13.0,26.5,19.0,38.8,16.0,32.7,35.0,71.4,2014,True
84M382,2014,2015,3,All Students,49,315.0,11.0,22.4,8.0,16.3,19.0,38.8,11.0,22.4,30.0,61.2,2015,True
84M382,2015,2016,3,All Students,49,318.0,1.0,2.0,21.0,42.9,16.0,32.7,11.0,22.4,27.0,55.1,2016,True
84M382,2016,2017,3,All Students,53,321.0,7.0,13.2,7.0,13.2,27.0,50.9,12.0,22.6,39.0,73.6,2017,True
84M382,2017,2018,3,All Students,52,606.0,3.0,5.8,12.0,23.1,22.0,42.3,15.0,28.8,37.0,71.2,2018,True
84M382,2018,2019,3,All Students,51,609.0,0.0,0.0,12.0,23.5,18.0,35.3,21.0,41.2,39.0,76.5,2019,True
84M382,2012,2013,4,All Students,49,291.0,18.0,36.7,21.0,42.9,7.0,14.3,3.0,6.1,10.0,20.4,2013,True
84M382,2013,2014,4,All Students,48,304.0,9.0,18.8,23.0,47.9,11.0,22.9,5.0,10.4,16.0,33.3,2014,True
84M382,2014,2015,4,All Students,50,317.0,10.0,20.0,9.0,18.0,18.0,36.0,13.0,26.0,31.0,62.0,2015,True
84M382,2015,2016,4,All Students,50,321.0,7.0,14.0,10.0,20.0,16.0,32.0,17.0,34.0,33.0,66.0,2016,True
84M382,2016,2017,4,All Students,53,320.0,4.0,7.5,13.0,24.5,23.0,43.4,13.0,24.5,36.0,67.9,2017,True
84M382,2017,2018,4,All Students,53,609.0,5.0,9.4,8.0,15.1,18.0,34.0,22.0,41.5,40.0,75.5,2018,True
84M382,2018,2019,4,All Students,51,605.0,7.0,13.7,15.0,29.4,16.0,31.4,13.0,25.5,29.0,56.9,2019,True
84M382,2012,2013,5,All Students,39,297.0,19.0,48.7,12.0,30.8,5.0,12.8,3.0,7.7,8.0,20.5,2013,True
84M382,2013,2014,5,All Students,49,300.0,15.0,30.6,17.0,34.7,12.0,24.5,5.0,10.2,17.0,34.7,2014,True
84M382,2014,2015,5,All Students,49,301.0,22.0,44.9,13.0,26.5,8.0,16.3,6.0,12.2,14.0,28.6,2015,True
84M382,2015,2016,5,All Students,50,316.0,9.0,18.0,14.0,28.0,18.0,36.0,9.0,18.0,27.0,54.0,2016,True
84M382,2016,2017,5,All Students,54,323.0,8.0,14.8,9.0,16.7,29.0,53.7,8.0,14.8,37.0,68.5,2017,True
84M382,2017,2018,5,All Students,53,602.0,6.0,11.3,21.0,39.6,20.0,37.7,6.0,11.3,26.0,49.1,2018,True
84M382,2018,2019,5,All Students,54,603.0,12.0,22.2,9.0,16.7,17.0,31.5,16.0,29.6,33.0,61.1,2019,True
84M382,2013,2014,6,All Students,47,307.0,10.0,21.3,19.0,40.4,11.0,23.4,7.0,14.9,18.0,38.3,2014,True
84M382,2014,2015,6,All Students,48,306.0,7.0,14.6,26.0,54.2,10.0,20.8,5.0,10.4,15.0,31.3,2015,True
84M382,2015,2016,6,All Students,47,305.0,11.0,23.4,22.0,46.8,6.0,12.8,8.0,17.0,14.0,29.8,2016,True
84M382,2016,2017,6,All Students,53,317.0,7.0,13.2,20.0,37.7,11.0,20.8,15.0,28.3,26.0,49.1,2017,True
84M382,2017,2018,6,All Students,53,608.0,5.0,9.4,15.0,28.3,20.0,37.7,13.0,24.5,33.0,62.3,2018,True
84M382,2018,2019,6,All Students,53,598.0,14.0,26.4,20.0,37.7,13.0,24.5,6.0,11.3,19.0,35.8,2019,True
84M382,2014,2015,7,All Students,48,310.0,7.0,14.6,24.0,50.0,14.0,29.2,3.0,6.3,17.0,35.4,2015,True
84M382,2015,2016,7,All Students,45,314.0,5.0,11.1,21.0,46.7,14.0,31.1,5.0,11.1,19.0,42.2,2016,True
84M382,2016,2017,7,All Students,50,314.0,9.0,18.0,24.0,48.0,12.0,24.0,5.0,10.0,17.0,34.0,2017,True
84M382,2017,2018,7,All Students,55,599.0,17.0,30.9,20.0,36.4,14.0,25.5,4.0,7.3,18.0,32.7,2018,True
84M382,2018,2019,7,All Students,51,607.0,6.0,11.8,15.0,29.4,22.0,43.1,8.0,15.7,30.0,58.8,2019,True
84M382,2015,2016,8,All Students,46,312.0,6.0,13.0,22.0,47.8,15.0,32.6,3.0,6.5,18.0,39.1,2016,True
84M382,2016,2017,8,All Students,50,315.0,5.0,10.0,26.0,52.0,12.0,24.0,7.0,14.0,19.0,38.0,2017,True
84M382,2017,2018,8,All Students,52,600.0,21.0,40.4,11.0,21.2,9.0,17.3,11.0,21.2,20.0,38.5,2018,True
84M382,2018,2019,8,All Students,53,601.0,17.0,32.1,16.0,30.2,15.0,28.3,5.0,9.4,20.0,37.7,2019,True
84M382,2012,2013,All Grades,All Students,139,296.0,47.0,33.8,61.0,43.9,21.0,15.1,10.0,7.2,31.0,22.3,2013,True
84M382,2013,2014,All Grades,All Students,193,310.0,35.0,18.1,72.0,37.3,53.0,27.5,33.0,17.1,86.0,44.6,2014,True
84M382,2014,2015,All Grades,All Students,244,310.0,57.0,23.4,80.0,32.8,69.0,28.3,38.0,15.6,107.0,43.9,2015,True
84M382,2015,2016,All Grades,All Students,287,315.0,39.0,13.6,110.0,38.3,85.0,29.6,53.0,18.5,138.0,48.1,2016,True
84M382,2016,2017,All Grades,All Students,313,318.0,40.0,12.8,99.0,31.6,114.0,36.4,60.0,19.2,174.0,55.6,2017,True
84M382,2017,2018,All Grades,All Students,318,604.0,57.0,17.9,87.0,27.4,103.0,32.4,71.0,22.3,174.0,54.7,2018,True
84M382,2018,2019,All Grades,All Students,313,604.0,56.0,17.9,87.0,27.8,101.0,32.3,69.0,22.0,170.0,54.3,2019,True
84M384,2012,2013,3,All Students,132,335.0,4.0,3.0,23.0,17.4,51.0,38.6,54.0,40.9,105.0,79.5,2013,True
84M384,2013,2014,3,All Students,122,339.0,0.0,0.0,18.0,14.8,42.0,34.4,62.0,50.8,104.0,85.2,2014,True
84M384,2014,2015,3,All Students,110,336.0,2.0,1.8,20.0,18.2,41.0,37.3,47.0,42.7,88.0,80.0,2015,True
84M384,2015,2016,3,All Students,100,350.0,1.0,1.0,4.0,4.0,20.0,20.0,75.0,75.0,95.0,95.0,2016,True
84M384,2016,2017,3,All Students,90,365.0,0.0,0.0,0.0,0.0,7.0,7.8,83.0,92.2,90.0,100.0,2017,True
84M384,2017,2018,3,All Students,79,632.0,1.0,1.3,0.0,0.0,2.0,2.5,76.0,96.2,78.0,98.7,2018,True
84M384,2018,2019,3,All Students,82,625.0,0.0,0.0,3.0,3.7,11.0,13.4,68.0,82.9,79.0,96.3,2019,True
84M384,2012,2013,4,All Students,117,328.0,2.0,1.7,28.0,23.9,46.0,39.3,41.0,35.0,87.0,74.4,2013,True
84M384,2013,2014,4,All Students,121,349.0,1.0,0.8,10.0,8.3,32.0,26.4,78.0,64.5,110.0,90.9,2014,True
84M384,2014,2015,4,All Students,100,338.0,0.0,0.0,13.0,13.0,45.0,45.0,42.0,42.0,87.0,87.0,2015,True
84M384,2015,2016,4,All Students,80,356.0,0.0,0.0,0.0,0.0,15.0,18.8,65.0,81.3,80.0,100.0,2016,True
84M384,2016,2017,4,All Students,94,352.0,0.0,0.0,4.0,4.3,19.0,20.2,71.0,75.5,90.0,95.7,2017,True
84M384,2017,2018,4,All Students,66,625.0,0.0,0.0,0.0,0.0,7.0,10.6,59.0,89.4,66.0,100.0,2018,True
84M384,2018,2019,4,All Students,70,628.0,1.0,1.4,0.0,0.0,6.0,8.6,63.0,90.0,69.0,98.6,2019,True
84M384,2012,2013,5,All Students,62,336.0,2.0,3.2,15.0,24.2,26.0,41.9,19.0,30.6,45.0,72.6,2013,True
84M384,2013,2014,5,All Students,103,355.0,2.0,1.9,3.0,2.9,23.0,22.3,75.0,72.8,98.0,95.1,2014,True
84M384,2014,2015,5,All Students,97,342.0,3.0,3.1,13.0,13.4,36.0,37.1,45.0,46.4,81.0,83.5,2015,True
84M384,2015,2016,5,All Students,83,341.0,0.0,0.0,15.0,18.1,36.0,43.4,32.0,38.6,68.0,81.9,2016,True
84M384,2016,2017,5,All Students,74,350.0,0.0,0.0,2.0,2.7,29.0,39.2,43.0,58.1,72.0,97.3,2017,True
84M384,2017,2018,5,All Students,56,623.0,4.0,7.1,2.0,3.6,10.0,17.9,40.0,71.4,50.0,89.3,2018,True
84M384,2018,2019,5,All Students,71,622.0,0.0,0.0,0.0,0.0,17.0,23.9,54.0,76.1,71.0,100.0,2019,True
84M384,2013,2014,6,All Students,54,352.0,0.0,0.0,3.0,5.6,11.0,20.4,40.0,74.1,51.0,94.4,2014,True
84M384,2014,2015,6,All Students,86,349.0,0.0,0.0,7.0,8.1,18.0,20.9,61.0,70.9,79.0,91.9,2015,True
84M384,2015,2016,6,All Students,86,344.0,1.0,1.2,10.0,11.6,26.0,30.2,49.0,57.0,75.0,87.2,2016,True
84M384,2016,2017,6,All Students,64,355.0,0.0,0.0,2.0,3.1,14.0,21.9,48.0,75.0,62.0,96.9,2017,True
84M384,2017,2018,6,All Students,58,631.0,0.0,0.0,0.0,0.0,1.0,1.7,57.0,98.3,58.0,100.0,2018,True
84M384,2018,2019,6,All Students,34,623.0,0.0,0.0,1.0,2.9,7.0,20.6,26.0,76.5,33.0,97.1,2019,True
84M384,2015,2016,7,All Students,80,345.0,0.0,0.0,12.0,15.0,28.0,35.0,40.0,50.0,68.0,85.0,2016,True
84M384,2016,2017,7,All Students,72,346.0,0.0,0.0,6.0,8.3,31.0,43.1,35.0,48.6,66.0,91.7,2017,True
84M384,2017,2018,7,All Students,50,627.0,0.0,0.0,0.0,0.0,10.0,20.0,40.0,80.0,50.0,100.0,2018,True
84M384,2018,2019,7,All Students,54,630.0,0.0,0.0,0.0,0.0,4.0,7.4,50.0,92.6,54.0,100.0,2019,True
84M384,2016,2017,8,All Students,68,341.0,1.0,1.5,10.0,14.7,33.0,48.5,24.0,35.3,57.0,83.8,2017,True
84M384,2012,2013,All Grades,All Students,311,333.0,8.0,2.6,66.0,21.2,123.0,39.5,114.0,36.7,237.0,76.2,2013,True
84M384,2013,2014,All Grades,All Students,400,348.0,3.0,0.8,34.0,8.5,108.0,27.0,255.0,63.8,363.0,90.8,2014,True
84M384,2014,2015,All Grades,All Students,393,341.0,5.0,1.3,53.0,13.5,140.0,35.6,195.0,49.6,335.0,85.2,2015,True
84M384,2015,2016,All Grades,All Students,429,347.0,2.0,0.5,41.0,9.6,125.0,29.1,261.0,60.8,386.0,90.0,2016,True
84M384,2016,2017,All Grades,All Students,462,352.0,1.0,0.2,24.0,5.2,133.0,28.8,304.0,65.8,437.0,94.6,2017,True
84M384,2017,2018,All Grades,All Students,309,628.0,5.0,1.6,2.0,0.6,30.0,9.7,272.0,88.0,302.0,97.7,2018,True
84M384,2018,2019,All Grades,All Students,311,626.0,1.0,0.3,4.0,1.3,45.0,14.5,261.0,83.9,306.0,98.4,2019,True
84M385,2012,2013,3,All Students,125,333.0,3.0,2.4,22.0,17.6,52.0,41.6,48.0,38.4,100.0,80.0,2013,True
84M385,2013,2014,3,All Students,106,353.0,0.0,0.0,3.0,2.8,27.0,25.5,76.0,71.7,103.0,97.2,2014,True
84M385,2014,2015,3,All Students,114,354.0,1.0,0.9,8.0,7.0,26.0,22.8,79.0,69.3,105.0,92.1,2015,True
84M385,2015,2016,3,All Students,85,358.0,0.0,0.0,2.0,2.4,15.0,17.6,68.0,80.0,83.0,97.6,2016,True
84M385,2016,2017,3,All Students,78,364.0,0.0,0.0,1.0,1.3,8.0,10.3,69.0,88.5,77.0,98.7,2017,True
84M385,2017,2018,3,All Students,92,626.0,0.0,0.0,0.0,0.0,15.0,16.3,77.0,83.7,92.0,100.0,2018,True
84M385,2018,2019,3,All Students,81,630.0,0.0,0.0,1.0,1.2,4.0,4.9,76.0,93.8,80.0,98.8,2019,True
84M385,2012,2013,4,All Students,115,337.0,2.0,1.7,11.0,9.6,50.0,43.5,52.0,45.2,102.0,88.7,2013,True
84M385,2013,2014,4,All Students,117,347.0,0.0,0.0,11.0,9.4,33.0,28.2,73.0,62.4,106.0,90.6,2014,True
84M385,2014,2015,4,All Students,99,364.0,1.0,1.0,1.0,1.0,10.0,10.1,87.0,87.9,97.0,98.0,2015,True
84M385,2015,2016,4,All Students,106,356.0,0.0,0.0,3.0,2.8,24.0,22.6,79.0,74.5,103.0,97.2,2016,True
84M385,2016,2017,4,All Students,85,361.0,0.0,0.0,2.0,2.4,14.0,16.5,69.0,81.2,83.0,97.6,2017,True
84M385,2017,2018,4,All Students,78,625.0,0.0,0.0,0.0,0.0,13.0,16.7,65.0,83.3,78.0,100.0,2018,True
84M385,2018,2019,4,All Students,79,626.0,0.0,0.0,0.0,0.0,9.0,11.4,70.0,88.6,79.0,100.0,2019,True
84M385,2012,2013,5,All Students,72,338.0,3.0,4.2,14.0,19.4,27.0,37.5,28.0,38.9,55.0,76.4,2013,True
84M385,2013,2014,5,All Students,103,356.0,1.0,1.0,4.0,3.9,19.0,18.4,79.0,76.7,98.0,95.1,2014,True
84M385,2014,2015,5,All Students,114,344.0,0.0,0.0,15.0,13.2,52.0,45.6,47.0,41.2,99.0,86.8,2015,True
84M385,2015,2016,5,All Students,100,352.0,0.0,0.0,7.0,7.0,23.0,23.0,70.0,70.0,93.0,93.0,2016,True
84M385,2016,2017,5,All Students,118,347.0,3.0,2.5,9.0,7.6,44.0,37.3,62.0,52.5,106.0,89.8,2017,True
84M385,2017,2018,5,All Students,115,628.0,3.0,2.6,3.0,2.6,20.0,17.4,89.0,77.4,109.0,94.8,2018,True
84M385,2018,2019,5,All Students,127,633.0,1.0,0.8,1.0,0.8,4.0,3.1,121.0,95.3,125.0,98.4,2019,True
84M385,2013,2014,6,All Students,68,352.0,0.0,0.0,3.0,4.4,16.0,23.5,49.0,72.1,65.0,95.6,2014,True
